Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
3364,2008/1/23,Female,Service,No,1,3,3.9,0.2
3365,2008/1/8,Female,Service,Yes,1,1,1.4,0.02
3366,2008/10/24,Female,Service,No,4,8,7.9,0.74
3367,2008/7/8,Female,Product,Yes,3,4,5.9,0.38
3368,2008/8/28,Male,Product,Yes,1,2,3.1,0.16
3369,2008/10/4,Male,Service,No,2,5,5.4,0.51
3370,2008/12/19,Female,Product,Yes,4,7,6.5,0.64
3371,2008/5/28,Female,Service,Yes,1,3,3.6,0.22
3372,2008/7/28,Female,Service,Yes,0,2,3,0.17
3373,2008/11/18,Female,Service,No,3,5,7.1,0.65
3374,2008/11/20,Female,Service,No,1,3,,0.48
3375,2008/2/14,Female,Product,Yes,3,5,3.9,0.32
3376,2008/8/23,Male,Service,No,2,6,6.9,0.58
3377,2008/10/13,Female,Service,Yes,4,9,7.4,0.72
3378,2008/4/30,Female,Product,Yes,1,2,6.3,0.46
3379,2008/7/10,Female,Service,No,3,6,8,0.68
3380,2008/6/3,Female,Service,Yes,2,4,6.3,0.43
3381,2008/7/13,Female,Product,No,2,4,5.1,0.34
3382,2008/6/7,Female,Service,Yes,3,,5.8,
3383,2008/5/27,Male,Service,Yes,1,2,4.5,0.24
3384,2008/10/6,Male,Product,Yes,2,4,4.6,0.37
3385,2008/1/23,Female,Product,Yes,0,1,2.7,0.19
3386,2008/11/21,Female,Product,No,3,8,9.1,0.84
3387,2008/1/27,Female,Service,Yes,2,4,5.8,0.43
3388,2008/2/5,Male,Service,No,4,6,7.8,0.62
3389,2008/6/17,Male,Service,Yes,3,5,7.6,0.55
3390,2008/2/8,Female,Service,No,2,,6.3,0.51
3391,2008/7/11,Female,Service,No,2,4,6.8,0.47
3392,2008/10/4,Male,Product,No,4,8,6.7,0.67
3393,2008/4/5,Male,Product,Yes,4,6,7.2,0.64
3394,2008/2/25,Male,Product,Yes,1,1,3.5,0.17
3395,2008/3/11,Male,Product,No,4,6,,0.57
3396,2008/7/14,Male,Service,Yes,1,2,4.2,
3397,2008/3/8,Female,Service,Yes,4,9,8,
3398,2008/11/26,Male,Product,No,2,4,6.3,0.61
3399,2008/2/14,Female,Product,No,2,6,7.5,0.65
3400,2008/5/27,Male,Service,No,2,5,6.9,0.54
3401,2008/9/10,Female,Service,Yes,2,2,4.7,0.27
3402,2008/4/22,Male,Service,No,0,1,0.1,0.01
3403,2008/2/5,Male,Service,No,2,4,3.9,0.28
3404,2008/5/18,Male,Product,No,3,6,7.3,0.62
3405,2008/8/9,Male,Product,Yes,2,2,3.2,0.18
3406,2008/1/4,Female,Service,No,3,7,8.2,0.67
3407,2008/3/30,Male,Product,Yes,3,4,5.9,0.37
3408,2008/7/22,Male,Service,No,4,6,6.8,0.6
3409,2008/4/28,Female,Service,No,2,3,4.5,0.4
3410,2008/6/1,Male,Service,Yes,2,4,5.2,0.3
3411,2008/8/30,Male,Product,Yes,1,2,,0.48
3412,2008/6/23,Female,Product,No,4,6,6.9,0.64
3413,2008/6/23,Male,Service,Yes,3,5,3.8,0.32
3414,2008/9/11,Male,Service,No,3,7,7.9,0.58
3415,2008/12/13,Female,Service,No,1,2,3.9,0.26
3416,2008/8/28,Male,Product,Yes,3,5,5.5,0.39
3417,2008/5/13,Female,Product,No,1,,5.3,0.29
3418,2008/1/4,Female,Product,No,4,8,7.5,0.75
3419,2008/3/12,Male,Service,Yes,2,2,4.3,0.25
3420,2008/7/1,Female,Product,No,3,5,5.2,0.41
3421,2008/2/7,Female,Service,Yes,0,1,4.1,0.26
3422,2008/8/9,Female,Service,Yes,1,3,5.4,0.46
3423,2008/1/28,Male,Product,No,3,6,7.1,0.62
3424,2008/8/20,Female,Service,No,3,5,6.4,0.51
3425,2008/12/22,Male,Service,No,4,7,6.4,0.56
3426,2008/3/16,Female,Service,No,1,4,6.1,0.49
3427,2008/3/26,Female,Product,Yes,0,1,2.7,0.22
3428,2008/12/12,Male,Service,Yes,2,3,6.4,0.47
3429,2008/7/30,Male,Product,No,4,9,8.9,0.73
3430,2008/3/17,Male,Service,Yes,3,6,,0.41
3431,2008/5/26,Male,Product,No,2,,7.2,0.54
3432,2008/4/23,Male,Service,Yes,3,7,,0.81
3433,2008/12/21,Male,Service,No,3,6,7.2,0.51
3434,2008/3/18,Male,Service,Yes,1,3,6,0.47
3435,2008/12/18,Male,Product,No,2,5,6.5,
3436,2008/10/19,Male,Service,No,2,6,,0.65
3437,2008/1/27,Female,Product,Yes,0,2,3.3,0.13
3438,2008/2/25,Male,Service,Yes,2,4,5.7,0.5
3439,2008/3/30,Male,Service,Yes,2,4,5.5,0.37
3440,2008/4/10,Male,Product,No,1,4,5.6,0.53
3441,2008/6/29,Female,Product,Yes,2,3,4,0.34
3442,2008/6/23,Female,Service,Yes,2,5,8.1,0.65
3443,2008/1/3,Male,Product,No,1,1,2.5,0.16
3444,2008/5/11,Male,Service,Yes,2,4,4.4,0.21
3445,2008/1/4,Male,Service,No,2,5,7.5,0.65
3446,2008/2/27,Male,Product,No,3,6,8.1,0.69
3447,2008/9/2,Female,Service,Yes,3,5,5.2,0.38
3448,2008/9/12,Female,Product,No,3,5,7.3,
3449,2008/6/29,Male,Service,No,3,6,7.2,0.61
3450,2008/11/22,Male,Product,No,3,7,7.1,0.56
3451,2008/6/19,Female,Service,Yes,3,6,4.1,0.36
3452,2008/11/8,Male,Product,Yes,1,2,4,0.21
3453,2008/5/2,Male,Service,No,4,9,7.8,0.72
3454,2008/5/6,Female,Service,No,1,3,5.2,0.38
3455,2008/5/31,Male,Product,Yes,4,7,5.9,0.52
3456,2008/10/8,Female,Product,No,4,6,8.1,0.66
3457,2008/10/30,Female,Service,No,2,4,5.6,0.37
3458,2008/2/8,Male,Product,Yes,2,5,,0.54
3459,2008/3/25,Male,Product,No,2,4,5.2,0.43
3460,2008/3/10,Female,Service,Yes,1,1,1,0.04
3461,2008/3/20,Female,Product,Yes,3,4,6.5,0.48
3462,2008/7/5,Female,Product,Yes,2,4,5,0.36
3463,2008/5/21,Male,Product,No,3,7,,0.88
3464,2008/1/19,Male,Service,No,1,4,7.6,0.57
3465,2008/12/23,Female,Service,No,2,5,6.4,0.59
3466,2008/3/15,Female,Product,Yes,2,4,6.2,0.49
3467,2008/12/11,Male,Service,No,4,7,9.6,0.85
3468,2008/7/2,Female,Service,No,3,5,7.5,0.67
3469,2008/3/25,Female,Product,Yes,0,1,4,0.25
3470,2008/2/28,Female,Service,No,3,6,6.9,0.57
3471,2008/6/29,Female,Service,No,3,6,8,0.67
3472,2008/3/11,Female,Service,Yes,1,3,5.3,0.37
3473,2008/1/24,Male,Service,Yes,1,2,1.5,0.06
3474,2008/7/9,Female,Product,No,1,2,4.7,0.23
3475,2008/12/13,Male,Product,No,0,1,0.6,0.05
3476,2008/10/25,Female,Service,Yes,2,4,4,0.33
3477,2008/12/27,Male,Product,No,2,6,6.9,0.55
3478,2008/2/17,Female,Service,Yes,3,7,6.5,0.57
3479,2008/11/28,Female,Service,No,3,6,7.9,0.69
3480,2008/4/8,Female,Service,No,2,4,4.4,0.3
3481,2008/12/4,Male,Service,Yes,3,6,,0.52
3482,2008/8/3,Male,Service,No,2,4,4.7,0.26
3483,2008/2/29,Male,Service,Yes,2,5,4.4,0.31
3484,2008/7/3,Female,Product,No,1,3,,0.35
3485,2008/4/27,Male,Service,Yes,3,7,10,0.89
3486,2008/10/8,Female,Service,No,2,4,7.6,0.59
3487,2008/4/30,Male,Service,Yes,3,5,5.1,0.43
3488,2008/8/3,Female,Product,No,1,3,,0.21
3489,2008/7/15,Male,Product,Yes,2,3,4.8,0.44
3490,2008/3/31,Male,Service,Yes,4,7,9,0.78
3491,2008/7/22,Female,Service,Yes,2,5,7.1,0.54
3492,2008/1/12,Female,Service,Yes,1,3,6.2,0.45
3493,2008/12/4,Male,Service,Yes,1,2,4.9,0.32
3494,2008/11/11,Female,Product,Yes,2,3,3.4,0.23
3495,2008/10/17,Male,Product,Yes,1,3,3.7,0.23
3496,2008/2/20,Female,Product,Yes,1,3,5.2,0.32
3497,2008/9/5,Male,Product,Yes,2,3,4.4,0.39
3498,2008/12/12,Female,Service,Yes,1,3,4.3,0.32
3499,2008/12/28,Female,Service,No,2,4,4.1,0.34
3500,2008/12/16,Male,Product,Yes,3,5,,0.61
3501,2008/10/24,Female,Service,No,3,6,6.9,0.59
3502,2008/8/17,Male,Service,No,3,7,7.4,0.72
3503,2008/2/2,Female,Service,No,2,4,5.1,0.37
3504,2008/12/1,Male,Service,No,1,4,4.2,0.37
3505,2008/5/1,Female,Service,No,3,6,7.9,0.82
3506,2008/11/9,Male,Service,Yes,0,,2.3,0.1
3507,2008/2/2,Female,Service,Yes,3,7,,0.58
3508,2008/8/14,Female,Service,Yes,2,,3.1,0.25
3509,2008/2/4,Female,Service,No,2,6,6.6,0.63
3510,2008/5/2,Male,Service,Yes,2,3,4,0.32
3511,2008/2/11,Female,Service,Yes,2,5,7.3,0.55
3512,2008/9/22,Male,Service,Yes,1,1,1.7,0.08
3513,2008/2/16,Female,Product,Yes,4,7,7,0.62
3514,2008/12/5,Female,Service,Yes,2,5,4.2,0.31
3515,2008/9/6,Male,Service,No,4,8,7.8,0.74
3516,2008/12/21,Male,Service,No,1,2,2.7,0.11
3517,2008/3/8,Male,Service,No,3,6,7.9,0.79
3518,2008/12/5,Male,Service,No,4,7,5.7,0.52
3519,2008/5/27,Female,Product,Yes,1,2,,0.24
3520,2008/10/24,Male,Product,No,2,5,7.8,0.59
3521,2008/2/6,Female,Service,Yes,1,3,5,0.34
3522,2008/1/26,Male,Service,No,2,4,7.4,0.63
3523,2008/4/3,Male,Product,No,4,9,8.4,0.81
3524,2008/2/5,Female,Product,Yes,2,5,5.6,0.42
3525,2008/6/10,Female,Service,No,0,1,3,0.2
3526,2008/7/22,Male,Product,Yes,3,7,6.3,0.58
3527,2008/5/2,Male,Product,No,2,5,6.9,0.6
3528,2008/1/30,Female,Service,Yes,2,,,0.64
3529,2008/11/24,Male,Service,Yes,1,3,6.5,0.42
3530,2008/9/25,Female,Service,Yes,1,4,4.8,0.3
3531,2008/8/10,Female,Service,Yes,2,3,4.7,0.35
3532,2008/9/14,Female,Service,Yes,1,1,3.2,0.26
3533,2008/8/11,Female,Service,No,1,3,6.1,0.39
3534,2008/5/10,Male,Service,Yes,2,,6.2,0.38
3535,2008/1/6,Female,Service,Yes,3,6,5.8,0.36
3536,2008/1/9,Male,Service,No,4,8,9.5,0.85
3537,2008/7/1,Female,Service,Yes,0,1,2.8,0.19
3538,2008/4/28,Male,Service,No,2,3,5.6,0.47
3539,2008/12/16,Male,Product,No,1,,,
3540,2008/1/6,Female,Service,No,1,3,4.2,0.35
3541,2008/2/2,Female,Service,No,4,9,8.9,0.78
3542,2008/3/3,Male,Service,No,1,1,0,0
3543,2008/7/8,Female,Service,Yes,2,4,6.2,0.38
3544,2008/7/2,Female,Service,No,2,4,3.8,0.23
3545,2008/9/2,Male,Service,No,3,5,6.4,
3546,2008/6/2,Female,Product,Yes,2,4,5.7,0.37
3547,2008/11/13,Female,Service,Yes,1,,5.6,0.35
3548,2008/2/9,Male,Service,No,3,5,6.1,
3549,2008/1/31,Female,Service,Yes,3,5,5.9,0.48
3550,2008/12/26,Female,Product,No,2,4,7.4,0.58
3551,2008/8/17,Female,Product,Yes,3,5,,0.45
3552,2008/10/12,Male,Product,Yes,1,4,6.2,0.55
3553,2008/8/16,Male,Service,No,4,,9,0.91
3554,2008/5/7,Male,Product,No,3,6,7.2,0.62
3555,2008/6/20,Female,Product,No,4,6,7.3,0.69
3556,2008/9/26,Female,Service,Yes,2,4,4.6,0.27
3557,2008/3/29,Female,Service,Yes,1,3,3.1,0.25
3558,2008/12/22,Female,Service,No,2,4,4.9,0.33
3559,2008/4/22,Female,Service,Yes,3,6,4.8,0.44
3560,2008/1/25,Male,Product,No,3,5,4.5,0.41
3561,2008/12/30,Male,Service,No,3,6,6.4,0.61
3562,2008/7/17,Female,Product,Yes,2,4,4,0.35
3563,2008/10/9,Female,Service,No,2,,4.4,0.28
3564,2008/4/25,Female,Service,Yes,2,4,5.9,0.44
3565,2008/8/25,Female,Service,No,3,8,9.4,1
3566,2008/1/1,Male,Service,No,3,7,8.2,0.74
3567,2008/10/25,Female,Service,No,1,4,5.1,
3568,2008/11/24,Female,Product,Yes,0,1,2.6,0.08
3569,2008/2/26,Male,Service,Yes,2,5,6.3,0.53
3570,2008/12/31,Female,Service,Yes,0,2,4.8,0.26
3571,2008/1/24,Female,Service,Yes,2,4,4.8,0.29
3572,2008/12/6,Male,Product,No,5,9,9.6,0.82
3573,2008/6/1,Male,Product,No,3,6,6.4,0.61
3574,2008/8/12,Female,Product,Yes,2,4,4.9,0.45
3575,2008/7/2,Female,Product,Yes,3,4,5.4,0.37
3576,2008/1/19,Female,Service,Yes,1,2,4.1,0.36
3577,2008/3/12,Male,Service,No,1,3,5.2,0.31
3578,2008/2/7,Female,Service,Yes,2,4,5.6,0.48
3579,2008/11/2,Female,Product,Yes,5,10,9.6,1
3580,2008/11/29,Male,Product,No,4,7,9,0.86
3581,2008/12/30,Male,Product,Yes,0,1,2.1,0.14
3582,2008/3/7,Male,Product,No,3,6,8.3,0.67
3583,2008/3/25,Male,Service,No,2,5,7,0.52
3584,2008/8/1,Male,Service,No,2,4,,0.38
3585,2008/4/3,Female,Product,Yes,2,5,4,0.32
3586,2008/9/15,Female,Service,No,3,6,4.9,0.41
3587,2008/8/13,Female,Product,Yes,4,7,8.8,0.74
3588,2008/4/30,Female,Service,Yes,3,4,4.7,0.31
3589,2008/4/3,Female,Product,No,1,2,3.3,0.23
3590,2008/6/22,Male,Product,Yes,2,6,8.4,0.7
3591,2008/5/9,Female,Service,No,1,4,,0.31
3592,2008/8/26,Male,Product,No,4,7,5.6,0.53
3593,2008/1/14,Male,Service,Yes,1,2,5.8,0.35
3594,2008/3/10,Female,Product,No,2,6,8.5,0.71
3595,2008/12/4,Male,Service,Yes,1,3,4.1,0.35
3596,2008/10/12,Female,Service,No,2,5,5.8,0.54
3597,2008/5/15,Male,Service,Yes,2,4,6.7,0.46
3598,2008/1/26,Male,Service,No,4,7,7.6,0.6
3599,2008/10/18,Male,Service,No,3,6,8.4,0.73
3600,2008/1/10,Female,Product,Yes,2,4,5.7,0.4
3601,2008/11/12,Male,Service,Yes,2,4,3.7,0.26
3602,2008/5/10,Male,Product,Yes,1,2,3.4,0.14
3603,2008/3/25,Male,Service,No,2,4,4.2,0.33
3604,2008/6/12,Male,Product,Yes,3,7,9.3,0.87
3605,2008/3/8,Male,Service,No,2,5,7,0.55
3606,2008/10/9,Male,Product,No,2,5,6.9,0.58
3607,2008/8/11,Male,Service,No,2,5,,0.52
3608,2008/3/20,Female,Service,Yes,1,3,6.2,0.5
3609,2008/1/4,Male,Product,Yes,3,5,6.4,0.44
3610,2008/2/8,Male,Product,No,1,2,3.6,0.31
3611,2008/4/2,Female,Service,Yes,2,3,4.8,0.26
3612,2008/12/30,Female,Service,Yes,2,3,4.7,0.23
3613,2008/7/16,Female,Product,No,2,3,5.8,0.48
3614,2008/5/6,Female,Service,Yes,1,3,4.5,0.4
3615,2008/10/30,Male,Product,Yes,1,3,2,0.14
3616,2008/9/22,Male,Product,Yes,3,6,6.3,0.57
3617,2008/2/19,Female,Service,Yes,3,7,8.8,0.75
3618,2008/4/30,Male,Product,Yes,2,,5.9,0.35
3619,2008/9/12,Female,Service,No,3,,4.3,0.33
3620,2008/1/6,Female,Service,No,3,6,6.8,0.62
3621,2008/7/9,Female,Service,No,2,4,,0.33
3622,2008/4/30,Male,Service,No,3,5,5.9,0.4
3623,2008/5/14,Male,Service,Yes,1,4,6.2,0.45
3624,2008/2/16,Female,Service,No,2,4,4.1,0.26
3625,2008/8/24,Female,Service,Yes,2,5,7.4,0.69
3626,2008/9/12,Male,Service,No,4,7,6.6,0.63
3627,2008/8/26,Female,Service,No,2,6,7.4,0.53
3628,2008/8/7,Male,Service,No,3,5,6.4,0.61
3629,2008/11/26,Female,Service,Yes,2,4,5.3,0.5
3630,2008/3/29,Female,Service,Yes,2,4,5.7,0.43
3631,2008/12/10,Male,Product,No,3,6,7.7,0.65
3632,2008/7/14,Female,Service,No,2,5,5.6,0.45
3633,2008/4/1,Male,Service,No,2,5,8.4,0.66
3634,2008/6/27,Male,Service,Yes,4,6,6.5,0.5
3635,2008/3/13,Male,Product,No,3,6,,0.82
3636,2008/12/28,Male,Product,No,4,7,8.1,0.66
3637,2008/8/1,Female,Product,No,4,8,6.1,0.58
3638,2008/6/26,Male,Service,No,1,3,2.4,0.18
3639,2008/1/9,Male,Product,No,3,7,5.5,0.52
3640,2008/5/29,Female,Product,No,3,7,6.3,0.52
3641,2008/1/30,Male,Product,No,3,,,0.66
3642,2008/6/8,Male,Product,Yes,2,3,4.9,0.43
3643,2008/12/20,Female,Service,Yes,1,2,2,0.15
3644,2008/11/7,Male,Service,No,2,6,7.5,0.73
3645,2008/11/21,Female,Service,Yes,1,3,2.4,0.17
3646,2008/7/17,Male,Product,Yes,1,3,4.2,0.3
3647,2008/4/6,Female,Service,Yes,2,5,6.5,0.48
3648,2008/5/25,Male,Product,Yes,4,7,8.2,0.67
3649,2008/2/18,Female,Product,No,1,3,6,0.45
3650,2008/7/3,Male,Service,No,4,8,6.6,0.56
3651,2008/3/16,Female,Service,Yes,2,3,7.1,0.48
3652,2008/9/18,Male,Service,Yes,4,9,7.8,
3653,2008/9/1,Male,Service,Yes,3,5,4.6,0.4
3654,2008/10/16,Male,Service,Yes,1,2,4.7,0.36
3655,2008/7/8,Female,Service,Yes,3,6,6.5,0.55
3656,2008/5/27,Female,Service,No,2,4,3.5,0.28
3657,2008/3/28,Male,Service,Yes,3,5,8,0.6
3658,2008/1/14,Male,Product,No,3,6,7.3,0.58
3659,2008/10/21,Male,Service,Yes,2,5,7.1,0.53
3660,2008/1/22,Male,Service,No,0,1,0.7,0.07
3661,2008/10/12,Male,Service,No,3,6,7.8,0.8
3662,2008/6/26,Female,Service,Yes,3,6,5.2,0.44
3663,2008/4/9,Male,Service,No,2,5,7.4,0.56
3664,2008/9/20,Female,Service,Yes,1,2,2.9,0.23
3665,2008/5/17,Male,Service,No,2,5,5.5,0.41
3666,2008/12/2,Female,Product,No,3,4,5.1,0.44
3667,2008/10/28,Female,Service,Yes,2,4,4.9,0.29
3668,2008/6/21,Male,Service,Yes,2,5,,0.63
3669,2008/12/12,Male,Product,No,3,4,6.5,0.47
3670,2008/7/5,Female,Service,No,1,3,6.3,0.44
3671,2008/3/18,Female,Product,Yes,0,1,0.3,0.01
3672,2008/1/26,Male,Service,No,3,6,8.5,0.82
3673,2008/8/13,Male,Service,Yes,3,7,6.9,0.53
3674,2008/7/2,Male,Product,Yes,0,2,3.8,0.17
3675,2008/8/29,Female,Service,Yes,4,6,7.8,0.59
3676,2008/6/5,Female,Service,Yes,2,3,5,0.26
3677,2008/4/16,Male,Service,No,4,7,6.9,0.57
3678,2008/4/9,Female,Service,No,1,4,5.7,0.47
3679,2008/1/25,Female,Service,Yes,3,7,6.2,0.55
3680,2008/8/26,Female,Service,No,1,3,3.7,0.28
3681,2008/7/26,Female,Product,Yes,1,3,6.5,0.5
3682,2008/3/24,Female,Product,Yes,1,2,4.1,0.18
3683,2008/9/13,Female,Product,Yes,1,2,,0.48
3684,2008/2/6,Male,Product,No,4,8,6.2,0.6
3685,2008/1/29,Female,Product,Yes,2,3,,0.39
3686,2008/10/7,Female,Product,No,3,4,6.4,0.46
3687,2008/7/29,Male,Service,Yes,2,5,5.4,0.31
3688,2008/7/18,Male,Product,No,4,8,,0.82
3689,2008/2/24,Female,Service,Yes,2,3,3.4,0.24
3690,2008/4/3,Female,Product,Yes,1,3,4.9,0.28
3691,2008/3/30,Male,Service,Yes,2,,,0.42
3692,2008/8/3,Female,Product,Yes,0,,4.3,0.27
3693,2008/9/1,Female,Product,Yes,0,1,2.6,0.1
3694,2008/4/6,Female,Service,Yes,3,4,6.4,0.44
3695,2008/4/28,Male,Service,Yes,3,6,,0.5
3696,2008/1/20,Female,Service,No,2,5,7.4,0.6
3697,2008/11/21,Female,Product,Yes,1,2,4.6,0.32
3698,2008/1/23,Male,Product,No,3,,7.5,0.53
3699,2008/5/29,Female,Service,No,2,4,6.6,0.43
3700,2008/3/14,Male,Product,Yes,2,4,4.1,0.23
3701,2008/4/2,Male,Product,No,3,5,6.8,0.63
3702,2008/6/3,Female,Service,No,3,,7.1,0.49
3703,2008/1/27,Female,Service,Yes,3,5,5.8,0.41
3704,2008/11/11,Male,Service,Yes,1,3,7,0.47
3705,2008/11/11,Female,Product,Yes,1,2,3.8,0.25
3706,2008/1/30,Male,Product,No,1,3,3.8,0.33
3707,2008/1/31,Male,Service,Yes,1,1,0.5,0
3708,2008/4/30,Male,Service,Yes,3,5,6,0.56
3709,2008/2/9,Female,Product,Yes,3,5,5.5,0.5
3710,2008/1/3,Male,Service,No,5,10,8.2,0.78
3711,2008/2/15,Male,Service,Yes,1,2,4.2,0.28
3712,2008/1/24,Female,Product,No,4,9,9.9,0.87
3713,2008/11/30,Male,Service,No,1,2,5.1,0.33
3714,2008/2/29,Female,Service,Yes,2,,3.9,0.19
3715,2008/5/21,Male,Product,No,4,6,,0.58
3716,2008/4/16,Male,Product,No,2,6,7.9,0.81
3717,2008/7/24,Male,Product,No,2,6,6.3,0.54
3718,2008/8/11,Male,Service,No,2,7,8.8,0.7
3719,2008/4/2,Female,Product,No,2,4,6.4,0.42
3720,2008/4/25,Female,Service,Yes,1,3,5.3,0.4
3721,2008/3/5,Female,Service,Yes,2,4,3.6,0.15
3722,2008/5/11,Male,Service,Yes,2,5,,0.61
3723,2008/8/26,Female,Product,Yes,3,5,5.1,0.35
3724,2008/7/3,Male,Service,Yes,3,7,9.3,0.77
3725,2008/1/11,Female,Service,Yes,3,,4.3,0.24
3726,2008/12/26,Male,Service,No,2,,3.5,0.28
3727,2008/3/14,Male,Service,Yes,2,4,4.3,0.22
3728,2008/11/7,Male,Service,No,2,5,7.1,0.52
3729,2008/8/15,Female,Service,No,4,,7.4,0.54
3730,2008/11/13,Male,Product,No,2,6,8,0.73
3731,2008/1/28,Male,Product,No,4,7,,0.6
3732,2008/11/3,Male,Service,Yes,2,4,6.2,0.38
3733,2008/7/12,Male,Service,Yes,2,4,4.3,0.38
3734,2008/5/4,Female,Service,No,2,5,3.7,0.3
3735,2008/9/3,Female,Product,No,3,7,7.6,0.6
3736,2008/4/16,Male,Product,No,3,,6.7,0.57
3737,2008/5/27,Male,Product,Yes,1,3,6.4,0.44
3738,2008/10/10,Female,Service,Yes,3,5,5.6,0.45
3739,2008/5/10,Female,Service,No,3,7,6.4,0.54
3740,2008/4/21,Female,Service,Yes,1,2,1.9,0.07
3741,2008/7/5,Female,Service,No,3,4,4.9,0.45
3742,2008/5/21,Male,Service,Yes,2,6,8.1,0.6
3743,2008/3/8,Female,Product,Yes,1,1,2.5,0.07
3744,2008/7/21,Male,Service,Yes,2,5,5.5,0.36
3745,2008/3/24,Male,Service,No,2,6,7.2,0.55
3746,2008/8/2,Female,Product,No,2,4,5.1,0.45
3747,2008/6/8,Female,Product,Yes,5,10,9.4,0.8
3748,2008/7/22,Female,Service,No,1,3,6,0.39
3749,2008/4/17,Female,Product,Yes,3,5,5.5,0.41
3750,2008/11/30,Female,Service,Yes,1,2,6.1,0.43
3751,2008/6/21,Female,Service,Yes,2,3,7.1,0.5
3752,2008/9/22,Male,Service,Yes,3,4,4.5,0.33
3753,2008/1/2,Male,Service,Yes,2,4,5.2,0.39
3754,2008/2/3,Male,Product,No,4,8,7.5,0.69
3755,2008/8/11,Male,Service,Yes,1,1,,0.07
3756,2008/2/5,Female,Product,No,2,,8.2,0.66
3757,2008/2/15,Female,Service,No,0,1,4.4,
3758,2008/12/20,Female,Product,No,2,4,4.7,0.29
3759,2008/11/22,Male,Product,Yes,3,6,8.4,0.66
3760,2008/4/20,Female,Service,Yes,2,,,0.43
3761,2008/11/3,Male,Service,Yes,2,5,6.4,0.63
3762,2008/10/16,Female,Service,No,5,9,7.8,0.78
3763,2008/9/28,Male,Service,No,1,3,5.3,0.35
3764,2008/7/20,Male,Service,No,3,6,7.7,0.58
3765,2008/9/12,Female,Service,No,3,7,7.4,0.74
3766,2008/6/20,Female,Service,No,3,7,9.1,
3767,2008/12/15,Male,Service,No,3,7,8.9,0.72
3768,2008/3/18,Male,Service,No,0,1,1.1,0.03
3769,2008/7/3,Female,Product,Yes,3,5,5.3,0.39
3770,2008/2/1,Male,Product,Yes,1,,3.2,0.27
3771,2008/1/29,Male,Service,No,4,7,7,0.7
3772,2008/9/12,Male,Product,No,2,4,7.6,
3773,2008/5/11,Female,Service,No,3,8,9.4,0.87
3774,2008/6/30,Male,Service,Yes,2,3,3.5,0.17
3775,2008/12/24,Male,Product,Yes,4,7,8.1,0.78
3776,2008/7/2,Male,Service,No,2,4,6,0.41
3777,2008/8/24,Male,Product,No,1,2,5.8,0.5
3778,2008/1/26,Female,Service,Yes,1,3,5.4,0.45
3779,2008/7/10,Male,Service,No,1,4,5.8,0.56
3780,2008/8/22,Female,Product,No,3,5,,0.47
3781,2008/10/3,Male,Product,Yes,3,7,7,0.59
3782,2008/1/25,Male,Service,No,3,5,7.4,0.58
3783,2008/2/1,Male,Service,No,3,,,0.56
3784,2008/1/29,Female,Service,Yes,3,8,10,0.97
3785,2008/6/2,Female,Service,Yes,2,5,,0.5
3786,2008/2/1,Female,Product,No,3,4,,0.49
3787,2008/3/24,Female,Service,No,1,2,4.3,0.36
3788,2008/2/2,Male,Service,No,2,4,5.4,0.33
3789,2008/9/11,Female,Service,Yes,1,3,4.5,0.31
3790,2008/3/3,Male,Service,No,2,5,7.4,0.57
3791,2008/4/4,Female,Product,Yes,2,4,,0.23
3792,2008/7/2,Male,Service,No,4,8,,0.54
3793,2008/6/16,Male,Service,Yes,0,1,1.7,0.02
3794,2008/1/26,Female,Service,Yes,2,4,5.1,
3795,2008/8/23,Male,Service,No,3,6,8.6,0.67
3796,2008/7/27,Male,Product,No,3,6,8.8,0.73
3797,2008/12/31,Female,Product,No,1,3,5.1,0.36
3798,2008/12/23,Female,Service,Yes,2,3,6,0.36
3799,2008/11/23,Female,Service,No,2,3,4.2,0.31
3800,2008/7/11,Female,Service,No,3,7,10,0.89
3801,2008/9/11,Male,Service,Yes,3,6,7.6,0.56
3802,2008/7/28,Male,Product,Yes,1,3,6,0.44
3803,2008/11/4,Male,Product,No,3,5,4.7,0.37
3804,2008/7/13,Female,Service,Yes,2,4,3.9,
3805,2008/4/25,Male,Service,Yes,3,6,6.5,0.57
3806,2008/5/23,Female,Service,No,2,4,,0.34
3807,2008/8/14,Male,Service,Yes,4,6,7.2,0.55
3808,2008/3/3,Male,Service,Yes,1,2,5.3,0.33
3809,2008/8/2,Male,Product,Yes,1,3,5,0.35
3810,2008/9/26,Male,Product,Yes,0,1,0,0
3811,2008/11/6,Female,Service,Yes,1,2,3.9,0.32
3812,2008/11/28,Male,Product,No,2,6,6.4,0.55
3813,2008/10/25,Female,Service,Yes,2,5,6.2,0.49
3814,2008/10/11,Female,Service,Yes,3,6,6.5,0.45
3815,2008/1/2,Male,Service,No,2,6,7.1,0.63
3816,2008/5/1,Male,Service,Yes,1,4,5,0.44
3817,2008/5/8,Male,Service,Yes,0,1,2.1,0.09
3818,2008/5/21,Female,Product,No,2,3,,0.45
3819,2008/10/16,Female,Service,Yes,1,4,5.6,0.32
3820,2008/3/14,Female,Product,Yes,0,1,3.7,0.2
3821,2008/3/15,Female,Service,Yes,3,7,8,0.62
